id,price
0,7.009762063512123
1,8.37782363428511
2,7.609560511730974
3,8.53032976197454
4,9.522970767151492
5,8.399258790544593
6,6.095275052322145
7,9.239030370921707
8,8.824749813138794
9,8.980197787594276
10,8.486874662102496
11,7.4715810047499955
12,9.272333928455206
13,7.933779502698651
14,9.627760079003936
15,6.903135940625327
16,6.60372328432409
17,6.381754288236668
18,8.609671093581426
19,8.406981360674534
20,6.833125143012649
21,6.307177598360232
22,9.480263400192964
23,7.392759467925575
24,9.167805685534622
25,6.435051132580492
26,7.867297954631415
27,8.136033309508287
28,6.549327450654825
29,8.884007751769303
30,8.530635234161904
31,8.487911389418453
32,9.587594240084435
33,8.46483563674735
34,7.846083827187779
35,6.3606676876007695
36,7.975627569776261
37,6.524921371226871
38,8.823253498268487
39,7.166691047345431
40,6.806076804418365
41,7.861693309005864
42,9.050489080639355
43,8.26490633639189
44,6.18399656716843
45,8.245774283134505
46,8.909439175424946
47,7.371833276018212
48,8.328794619972278
49,6.155314929601024
50,7.728234233571954
51,8.266349674480235
52,8.677066625326939
53,7.807461042242576
54,7.977614309689459
55,8.250298591968164
56,7.959706574133831
57,9.440448097505046
58,7.845982872567026
59,7.188382834303169
60,7.558070335156006
61,7.592176861856271
62,7.45183814494474
63,8.410714833511511
64,8.220463996444423
65,8.703791107503003
66,8.51295959396016
67,6.980049978784885
68,7.641625752999721
69,6.729737468034834
70,7.888227131165097
71,7.00835079219846
72,7.575457899971225
73,9.582634148988213
74,7.051825916775988
75,6.398131940729064
76,6.622038256319975
77,6.276056324946096
78,8.932246924462918
79,8.296511536523983
80,6.609416716230899
81,8.356142928836785
82,6.876663676739768
83,6.841294976098512
84,6.401319214236549
85,7.71188679744361
86,7.864576449067693
87,8.540845991009371
88,7.041740334252901
89,6.235858499536965
90,7.010369372535588
91,6.800103402316038
92,5.924604001864363
93,6.514744189918106
94,6.340729529468862
95,6.792422908843128
96,8.303536551976718
97,6.541430562537705
98,8.354039404907835
99,7.83690980057321
100,7.303682124769725
101,8.18408080058178
102,8.444369027155338
103,7.966813281041116
104,8.303798661973575
105,7.71762471279982
106,7.72248316876761
107,7.548397881054199
108,8.656372115747896
109,7.265240326897497
110,6.79301859810306
111,6.225113912696063
112,7.94412009353565
113,6.900890898480351
114,6.442436484947553
115,6.155725963780781
116,6.134978850428656
117,8.56060880042159
118,6.340714293680329
119,6.866230066068313
120,6.702132916048538
121,9.065267575777211
122,6.547694017837994
123,9.205943292182727
124,7.85361158855124
125,8.150144841927652
126,7.444922372208361
127,8.28119964580218
128,7.043793365252301
129,6.6870969153360935
130,8.364679072505405
131,7.588027150132866
132,8.344571762226714
133,8.078331963187212
134,9.687234334973764
135,6.600784866279724
136,7.538852097535075
137,9.141190893002662
138,7.578366276088397
